4.0,4,1269.60,179.00,25.69,77.50,1,-1,-1,-1
4.0,5,955.14,144.66,21.17,68.46,1,-1,-1,-1
4.0,6,754.24,162.75,25.86,69.86,1,-1,-1,-1
4.0,7,1130.95,415.46,51.73,147.93,1,-1,-1,-1
4.0,8,641.95,151.62,30.45,72.14,1,-1,-1,-1
4.0,9,914.01,150.63,30.06,61.05,1,-1,-1,-1
4.0,10,686.56,124.08,21.75,48.03,1,-1,-1,-1
4.0,11,1234.68,382.55,118.14,119.15,1,-1,-1,-1
4.0,12,829.44,260.39,47.55,85.05,1,-1,-1,-1
4.0,13,1207.77,277.28,49.98,88.14,1,-1,-1,-1
4.0,14,655.31,115.59,19.93,52.02,1,-1,-1,-1
4.0,15,1690.72,243.90,44.57,87.20,1,-1,-1,-1
5.0,1,448.41,350.40,42.88,130.43,1,-1,-1,-1
5.0,2,1174.41,242.25,44.57,77.18,1,-1,-1,-1
5.0,3,278.88,165.60,26.10,58.75,1,-1,-1,-1
5.0,4,1268.46,179.47,27.63,78.20,1,-1,-1,-1
5.0,5,955.53,145.18,20.62,67.69,1,-1,-1,-1
5.0,6,756.01,162.93,24.62,69.47,1,-1,-1,-1
5.0,7,1128.76,415.27,57.79,147.65,1,-1,-1,-1
5.0,8,640.35,152.43,28.79,72.00,1,-1,-1,-1
5.0,9,912.65,150.34,29.45,61.19,1,-1,-1,-1
5.0,10,686.07,124.70,19.02,47.46,1,-1,-1,-1
5.0,11,1235.81,383.12,108.09,118.22,1,-1,-1,-1
5.0,12,833.62,259.99,44.01,83.80,1,-1,-1,-1
5.0,13,1206.05,277.58,48.64,89.19,1,-1,-1,-1
5.0,14,656.19,114.91,18.38,52.64,1,-1,-1,-1
5.0,15,1690.33,244.13,43.49,88.02,1,-1,-1,-1
5.0,17,984.93,280.68,41.08,90.59,1,-1,-1,-1
6.0,1,447.61,350.58,55.35,129.73,1,-1,-1,-1
6.0,2,1173.33,242.58,45.16,80.56,1,-1,-1,-1
6.0,3,277.33,165.64,25.50,58.92,1,-1,-1,-1
6.0,4,1266.64,179.40,30.24,78.85,1,-1,-1,-1
6.0,5,953.98,145.07,20.87,69.14,1,-1,-1,-1
6.0,6,754.92,162.31,25.83,70.01,1,-1,-1,-1
6.0,7,1127.31,415.17,62.06,151.78,1,-1,-1,-1
6.0,8,636.55,153.24,29.94,71.53,1,-1,-1,-1
6.0,9,911.85,150.25,28.55,61.53,1,-1,-1,-1
6.0,10,683.84,124.58,20.32,47.35,1,-1,-1,-1
6.0,11,1235.05,383.01,94.40,118.04,1,-1,-1,-1
6.0,12,838.73,260.99,44.07,82.42,1,-1,-1,-1
6.0,13,1209.63,277.14,48.42,89.47,1,-1,-1,-1
6.0,14,654.21,115.84,20.29,52.09,1,-1,-1,-1
6.0,15,1688.68,243.49,43.65,87.93,1,-1,-1,-1
7.0,1,447.68,350.36,55.46,129.96,1,-1,-1,-1
7.0,2,1173.15,242.36,45.57,80.71,1,-1,-1,-1
7.0,3,277.44,165.67,25.39,58.67,1,-1,-1,-1
7.0,4,1266.10,179.49,30.55,78.22,1,-1,-1,-1
7.0,5,954.47,144.87,20.44,68.89,1,-1,-1,-1
7.0,6,754.88,162.37,25.64,70.03,1,-1,-1,-1
7.0,7,1127.41,414.87,62.01,152.51,1,-1,-1,-1
7.0,8,636.54,153.09,30.19,71.71,1,-1,-1,-1
7.0,9,911.78,150.23,29.09,61.61,1,-1,-1,-1
7.0,10,683.85,124.71,19.85,47.34,1,-1,-1,-1
7.0,11,1234.54,382.86,94.93,118.32,1,-1,-1,-1
7.0,12,840.32,261.04,42.34,82.73,1,-1,-1,-1
7.0,13,1209.64,277.17,48.36,90.20,1,-1,-1,-1
7.0,14,654.66,115.73,19.88,52.15,1,-1,-1,-1
7.0,15,1688.58,243.56,43.76,87.83,1,-1,-1,-1
8.0,1,446.14,352.29,63.70,127.57,1,-1,-1,-1
8.0,2,1173.03,242.99,45.35,83.07,1,-1,-1,-1
8.0,3,276.45,165.92,23.75,58.48,1,-1,-1,-1
8.0,4,1264.64,179.97,32.23,78.42,1,-1,-1,-1
8.0,5,952.81,144.83,20.91,69.28,1,-1,-1,-1
8.0,6,754.28,162.84,25.06,69.63,1,-1,-1,-1
8.0,7,1120.96,415.24,70.29,156.28,1,-1,-1,-1
8.0,8,633.72,154.43,28.78,71.34,1,-1,-1,-1
8.0,9,911.14,149.61,28.17,62.65,1,-1,-1,-1
8.0,10,679.78,125.29,19.90,46.53,1,-1,-1,-1
8.0,11,1238.40,383.14,83.79,117.17,1,-1,-1,-1
8.0,12,848.50,259.82,39.56,83.40,1,-1,-1,-1
8.0,13,1212.08,277.39,47.56,90.36,1,-1,-1,-1
8.0,14,651.61,116.31,22.04,51.26,1,-1,-1,-1
8.0,15,1688.38,243.77,41.72,89.11,1,-1,-1,-1
9.0,1,442.39,352.49,71.43,127.55,1,-1,-1,-1
9.0,2,1176.13,242.82,45.52,86.27,1,-1,-1,-1
9.0,3,273.56,165.50,25.54,59.57,1,-1,-1,-1
9.0,4,1260.19,180.22,36.68,79.11,1,-1,-1,-1
9.0,5,951.58,145.62,22.26,68.56,1,-1,-1,-1
9.0,6,753.37,163.75,25.21,69.32,1,-1,-1,-1
9.0,7,1118.03,416.33,74.26,155.29,1,-1,-1,-1
9.0,8,630.83,155.73,28.68,70.51,1,-1,-1,-1
9.0,9,911.23,150.07,25.15,62.48,1,-1,-1,-1
9.0,10,677.04,124.21,20.82,48.67,1,-1,-1,-1
9.0,11,1241.50,382.45,75.73,120.14,1,-1,-1,-1
9.0,12,854.09,257.92,35.15,85.10,1,-1,-1,-1
9.0,13,1213.78,276.96,44.92,89.04,1,-1,-1,-1
9.0,14,649.49,116.03,23.26,51.99,1,-1,-1,-1
9.0,15,1686.46,244.21,41.49,89.92,1,-1,-1,-1
9.0,17,978.37,285.17,50.56,86.60,1,-1,-1,-1
10.0,1,442.37,353.25,72.49,126.78,1,-1,-1,-1
10.0,2,1179.14,245.77,43.64,83.66,1,-1,-1,-1
10.0,3,270.78,165.54,25.74,59.65,1,-1,-1,-1
10.0,4,1258.29,180.41,37.63,78.34,1,-1,-1,-1
10.0,5,949.50,145.60,25.32,69.63,1,-1,-1,-1
10.0,6,751.61,163.61,24.84,69.98,1,-1,-1,-1
10.0,7,1118.02,416.28,75.54,156.28,1,-1,-1,-1
10.0,8,626.05,155.73,29.45,70.64,1,-1,-1,-1
10.0,9,911.69,149.18,22.83,62.82,1,-1,-1,-1
10.0,10,674.17,124.54,20.43,48.42,1,-1,-1,-1
10.0,11,1240.66,382.75,72.65,118.17,1,-1,-1,-1
10.0,12,857.23,255.83,35.52,86.96,1,-1,-1,-1
10.0,13,1213.69,277.49,43.47,89.35,1,-1,-1,-1
10.0,14,648.02,115.77,23.97,52.21,1,-1,-1,-1
10.0,15,1684.01,244.47,41.77,89.62,1,-1,-1,-1
10.0,17,976.04,285.52,53.66,86.11,1,-1,-1,-1
11.0,1,435.69,352.54,78.16,128.78,1,-1,-1,-1
11.0,2,1179.70,249.47,47.60,80.83,1,-1,-1,-1
11.0,3,267.03,165.78,27.75,59.68,1,-1,-1,-1
11.0,4,1254.24,180.35,40.66,79.13,1,-1,-1,-1
11.0,5,946.85,146.16,28.61,68.91,1,-1,-1,-1
11.0,6,749.13,164.39,26.48,69.78,1,-1,-1,-1
11.0,7,1116.66,415.52,77.58,156.68,1,-1,-1,-1
11.0,8,621.37,155.82,31.86,72.13,1,-1,-1,-1
11.0,9,913.49,149.08,20.90,62.65,1,-1,-1,-1
11.0,10,669.96,125.76,22.32,47.14,1,-1,-1,-1
11.0,11,1238.23,381.90,70.59,120.87,1,-1,-1,-1
11.0,12,856.98,254.17,35.99,86.59,1,-1,-1,-1
11.0,13,1214.03,279.50,45.58,89.08,1,-1,-1,-1
11.0,14,645.65,115.67,27.49,52.39,1,-1,-1,-1
11.0,15,1683.20,244.78,39.77,88.43,1,-1,-1,-1
11.0,17,975.79,284.81,52.15,85.21,1,-1,-1,-1
12.0,1,438.63,352.93,72.34,128.33,1,-1,-1,-1
12.0,2,1176.84,250.63,48.54,83.39,1,-1,-1,-1
12.0,3,262.89,165.84,28.58,60.11,1,-1,-1,-1
12.0,4,1253.76,181.01,40.71,79.09,1,-1,-1,-1
12.0,5,944.49,146.69,30.92,68.28,1,-1,-1,-1
12.0,6,747.09,164.20,27.38,70.64,1,-1,-1,-1
12.0,7,1117.01,415.32,78.09,158.14,1,-1,-1,-1
12.0,8,616.76,156.92,32.59,71.39,1,-1,-1,-1
12.0,9,914.85,149.52,19.56,61.95,1,-1,-1,-1
12.0,10,666.67,125.28,20.80,48.23,1,-1,-1,-1
12.0,11,1235.24,381.47,69.91,120.86,1,-1,-1,-1
12.0,12,858.81,252.01,36.79,85.32,1,-1,-1,-1
12.0,13,1204.45,280.72,56.91,89.27,1,-1,-1,-1
12.0,14,643.56,116.02,28.20,52.56,1,-1,-1,-1
12.0,15,1681.71,243.96,39.97,89.75,1,-1,-1,-1
12.0,17,971.96,282.65,58.59,88.61,1,-1,-1,-1
13.0,1,439.36,353.03,71.10,128.05,1,-1,-1,-1
13.0,2,1176.75,250.77,49.33,83.35,1,-1,-1,-1
13.0,3,262.87,165.91,28.63,59.85,1,-1,-1,-1
13.0,4,1253.54,181.06,40.74,78.95,1,-1,-1,-1
13.0,5,944.78,146.71,30.80,68.57,1,-1,-1,-1
13.0,6,747.14,164.33,27.45,70.34,1,-1,-1,-1
13.0,7,1118.79,415.27,76.33,158.07,1,-1,-1,-1
13.0,8,616.84,156.88,32.30,71.49,1,-1,-1,-1
13.0,9,914.85,149.52,19.66,62.00,1,-1,-1,-1
13.0,10,666.55,125.64,22.05,48.05,1,-1,-1,-1
13.0,11,1235.46,381.58,69.15,120.90,1,-1,-1,-1
13.0,12,858.74,251.95,36.73,85.14,1,-1,-1,-1
13.0,13,1205.78,280.89,55.56,89.60,1,-1,-1,-1
13.0,14,644.00,116.09,27.40,52.05,1,-1,-1,-1
13.0,15,1681.65,243.92,38.94,89.32,1,-1,-1,-1
13.0,17,972.40,282.73,58.52,88.47,1,-1,-1,-1
14.0,1,442.00,352.94,67.34,128.90,1,-1,-1,-1
14.0,2,1174.33,249.53,48.36,86.27,1,-1,-1,-1
14.0,3,259.54,165.77,29.56,59.63,1,-1,-1,-1
14.0,4,1252.64,180.90,39.73,79.63,1,-1,-1,-1
14.0,5,942.88,146.67,30.80,68.64,1,-1,-1,-1
14.0,6,745.41,165.04,27.10,69.28,1,-1,-1,-1
14.0,7,1121.20,416.17,74.06,159.00,1,-1,-1,-1
14.0,8,612.25,156.46,33.34,72.48,1,-1,-1,-1
14.0,9,913.86,149.51,19.91,61.40,1,-1,-1,-1
14.0,10,661.98,125.60,21.27,47.67,1,-1,-1,-1
14.0,11,1231.54,381.09,69.15,122.57,1,-1,-1,-1
14.0,12,857.15,251.21,39.30,84.39,1,-1,-1,-1
14.0,13,1207.56,282.12,56.29,90.95,1,-1,-1,-1
14.0,14,642.52,116.12,26.23,50.97,1,-1,-1,-1
14.0,15,1680.66,244.28,37.41,88.60,1,-1,-1,-1
14.0,17,974.61,281.08,58.84,89.15,1,-1,-1,-1
15.0,1,449.10,352.90,56.73,128.25,1,-1,-1,-1
15.0,2,1165.22,248.94,56.25,86.64,1,-1,-1,-1
15.0,3,255.92,166.54,30.50,59.41,1,-1,-1,-1
15.0,4,1254.39,180.93,35.99,79.49,1,-1,-1,-1
15.0,5,939.26,147.25,32.76,67.87,1,-1,-1,-1
15.0,6,742.97,165.80,28.64,69.64,1,-1,-1,-1
15.0,7,1126.22,417.02,69.69,158.56,1,-1,-1,-1
15.0,8,608.27,156.36,34.46,73.23,1,-1,-1,-1
15.0,9,911.30,149.25,22.33,62.93,1,-1,-1,-1
15.0,10,659.25,126.21,22.92,47.98,1,-1,-1,-1
15.0,11,1229.95,380.00,67.66,125.47,1,-1,-1,-1
15.0,12,861.96,250.78,35.98,83.51,1,-1,-1,-1
15.0,13,1205.11,283.58,60.81,92.98,1,-1,-1,-1
15.0,14,639.05,115.96,29.09,52.18,1,-1,-1,-1
15.0,15,1679.99,244.41,36.07,88.99,1,-1,-1,-1
15.0,17,975.99,280.40,59.48,88.91,1,-1,-1,-1
16.0,1,452.88,350.27,52.11,132.09,1,-1,-1,-1
16.0,2,1169.37,249.62,48.15,86.79,1,-1,-1,-1
16.0,3,252.44,166.33,31.26,59.03,1,-1,-1,-1
16.0,4,1253.93,181.02,35.15,79.44,1,-1,-1,-1
16.0,5,936.66,147.13,33.56,69.19,1,-1,-1,-1
16.0,6,740.91,165.86,27.82,69.77,1,-1,-1,-1
16.0,7,1130.44,417.29,66.18,167.78,1,-1,-1,-1
16.0,8,604.73,156.86,34.29,72.93,1,-1,-1,-1
16.0,9,908.05,149.58,26.34,63.79,1,-1,-1,-1
16.0,10,653.31,125.90,24.85,48.47,1,-1,-1,-1
16.0,11,1228.29,379.56,64.09,126.20,1,-1,-1,-1
16.0,12,865.13,251.09,37.68,83.62,1,-1,-1,-1
16.0,13,1202.28,286.02,64.24,92.94,1,-1,-1,-1
16.0,14,636.29,116.62,31.63,52.50,1,-1,-1,-1
16.0,15,1678.12,244.35,36.27,89.51,1,-1,-1,-1
16.0,17,980.42,279.14,59.35,89.76,1,-1,-1,-1
17.0,1,460.81,350.53,39.02,132.09,1,-1,-1,-1
17.0,2,1170.37,250.93,46.95,88.30,1,-1,-1,-1
17.0,3,249.17,166.91,31.98,60.61,1,-1,-1,-1
17.0,4,1256.50,181.47,30.48,78.39,1,-1,-1,-1
17.0,5,934.85,147.21,31.58,68.82,1,-1,-1,-1
17.0,6,740.17,166.33,25.78,69.59,1,-1,-1,-1
17.0,7,1132.15,418.86,66.33,168.68,1,-1,-1,-1
17.0,8,601.32,156.66,33.01,73.98,1,-1,-1,-1
17.0,9,907.45,149.98,24.33,63.13,1,-1,-1,-1
17.0,10,651.76,126.82,20.63,47.77,1,-1,-1,-1
17.0,11,1227.12,378.10,60.13,127.23,1,-1,-1,-1
17.0,12,874.72,250.83,26.86,84.12,1,-1,-1,-1
17.0,13,1195.97,287.21,69.41,95.04,1,-1,-1,-1
17.0,14,633.68,116.69,31.51,53.15,1,-1,-1,-1
17.0,15,1676.50,244.30,35.94,88.92,1,-1,-1,-1
17.0,17,986.36,278.06,56.08,91.25,1,-1,-1,-1
18.0,1,461.70,350.43,40.06,132.71,1,-1,-1,-1
18.0,2,1167.86,251.40,48.11,90.28,1,-1,-1,-1
18.0,3,246.11,167.30,31.91,60.76,1,-1,-1,-1
18.0,4,1257.23,181.36,28.48,79.84,1,-1,-1,-1
18.0,6,738.78,166.61,24.50,69.82,1,-1,-1,-1
18.0,7,1133.02,420.67,66.59,162.15,1,-1,-1,-1
18.0,8,597.57,157.01,32.13,73.52,1,-1,-1,-1
18.0,9,905.68,150.55,25.28,62.95,1,-1,-1,-1
18.0,10,647.44,126.88,21.42,48.25,1,-1,-1,-1
18.0,11,1225.89,379.09,57.26,126.87,1,-1,-1,-1
18.0,12,873.26,248.59,33.68,86.39,1,-1,-1,-1
18.0,13,1192.88,290.94,72.93,92.01,1,-1,-1,-1
18.0,14,632.71,116.51,30.14,52.82,1,-1,-1,-1
18.0,15,1673.46,244.31,37.45,88.74,1,-1,-1,-1
18.0,17,991.77,276.73,52.67,91.33,1,-1,-1,-1
19.0,1,463.20,350.73,36.15,132.22,1,-1,-1,-1
19.0,2,1168.36,251.56,47.20,90.28,1,-1,-1,-1
19.0,3,246.11,167.25,31.81,60.72,1,-1,-1,-1
19.0,4,1257.56,181.52,27.84,79.45,1,-1,-1,-1
19.0,6,739.18,166.69,23.83,69.83,1,-1,-1,-1
19.0,7,1132.82,420.71,66.65,162.57,1,-1,-1,-1
19.0,8,598.07,157.22,31.17,73.24,1,-1,-1,-1
19.0,9,905.63,150.58,25.24,62.99,1,-1,-1,-1
19.0,10,647.86,127.13,20.48,47.77,1,-1,-1,-1
19.0,11,1225.64,379.22,57.21,126.56,1,-1,-1,-1
19.0,12,873.49,248.61,33.67,86.70,1,-1,-1,-1
19.0,13,1192.85,291.14,72.95,91.92,1,-1,-1,-1
19.0,14,633.60,116.67,28.43,53.00,1,-1,-1,-1
19.0,15,1673.61,244.40,37.52,88.56,1,-1,-1,-1
19.0,17,992.03,276.92,52.13,91.16,1,-1,-1,-1
20.0,1,460.97,350.24,43.04,133.61,1,-1,-1,-1
20.0,2,1169.48,254.55,44.05,88.85,1,-1,-1,-1
20.0,3,243.11,167.80,30.91,60.65,1,-1,-1,-1
20.0,4,1256.97,182.02,26.31,79.29,1,-1,-1,-1
20.0,5,933.26,147.44,28.34,68.17,1,-1,-1,-1
20.0,6,737.54,166.30,23.62,70.77,1,-1,-1,-1
20.0,7,1129.05,421.88,72.03,168.86,1,-1,-1,-1
20.0,8,593.53,157.24,33.42,73.62,1,-1,-1,-1
20.0,9,902.86,150.81,27.22,63.13,1,-1,-1,-1
20.0,10,643.94,127.27,20.61,47.82,1,-1,-1,-1
20.0,11,1224.26,378.66,55.98,128.80,1,-1,-1,-1
20.0,12,872.01,245.68,37.85,87.98,1,-1,-1,-1
20.0,13,1196.11,294.04,69.57,88.55,1,-1,-1,-1
20.0,14,631.86,116.86,30.63,52.37,1,-1,-1,-1
20.0,15,1671.69,244.58,38.58,88.98,1,-1,-1,-1
21.0,1,464.41,350.97,48.18,133.41,1,-1,-1,-1
21.0,2,1171.36,256.30,45.02,87.45,1,-1,-1,-1
21.0,3,239.61,167.96,31.93,60.74,1,-1,-1,-1
21.0,4,1255.75,181.80,26.82,79.38,1,-1,-1,-1
21.0,5,933.55,147.31,25.57,68.21,1,-1,-1,-1
21.0,6,736.70,166.48,22.22,70.29,1,-1,-1,-1
21.0,7,1128.10,424.25,75.11,170.43,1,-1,-1,-1
21.0,8,589.59,156.67,32.68,74.27,1,-1,-1,-1
21.0,9,900.87,151.12,27.58,63.13,1,-1,-1,-1
21.0,10,640.47,127.32,20.76,48.04,1,-1,-1,-1
21.0,11,1221.83,378.87,53.72,130.22,1,-1,-1,-1
21.0,12,872.83,244.58,38.08,87.51,1,-1,-1,-1
21.0,13,1205.59,295.83,64.44,86.92,1,-1,-1,-1
21.0,14,629.14,116.93,30.43,51.30,1,-1,-1,-1
21.0,15,1668.74,244.71,40.77,89.14,1,-1,-1,-1
21.0,17,990.58,274.29,54.10,95.52,1,-1,-1,-1
22.0,1,460.92,351.40,59.76,133.00,1,-1,-1,-1
22.0,2,1173.95,257.15,44.24,87.16,1,-1,-1,-1
22.0,3,237.16,167.94,31.01,61.28,1,-1,-1,-1
22.0,4,1253.40,182.13,28.47,79.84,1,-1,-1,-1
22.0,5,933.69,147.10,22.93,68.87,1,-1,-1,-1
22.0,6,734.46,166.79,21.83,69.74,1,-1,-1,-1
22.0,7,1132.80,426.18,72.16,170.18,1,-1,-1,-1
22.0,8,585.99,157.48,32.09,74.47,1,-1,-1,-1
22.0,9,897.97,151.90,29.35,62.19,1,-1,-1,-1
22.0,10,637.11,127.45,21.67,47.83,1,-1,-1,-1
22.0,11,1219.32,379.28,58.90,130.21,1,-1,-1,-1
22.0,12,873.44,244.23,40.59,84.55,1,-1,-1,-1
22.0,13,1210.06,296.06,62.20,88.16,1,-1,-1,-1
22.0,14,628.44,117.08,27.90,52.14,1,-1,-1,-1
22.0,15,1663.42,245.18,45.00,89.66,1,-1,-1,-1
22.0,17,987.91,273.85,55.05,94.37,1,-1,-1,-1
23.0,1,460.33,352.33,56.14,132.49,1,-1,-1,-1
23.0,2,1175.34,258.12,42.96,88.57,1,-1,-1,-1
23.0,3,233.26,168.20,31.35,61.40,1,-1,-1,-1
23.0,4,1251.60,182.34,33.22,79.57,1,-1,-1,-1
23.0,5,933.31,147.53,22.68,68.92,1,-1,-1,-1
23.0,6,732.57,166.32,21.85,71.38,1,-1,-1,-1
23.0,7,1135.92,427.45,69.39,169.13,1,-1,-1,-1
23.0,8,581.47,158.78,34.28,73.77,1,-1,-1,-1
23.0,9,895.95,151.83,28.47,63.11,1,-1,-1,-1
23.0,10,632.42,125.22,22.81,50.29,1,-1,-1,-1
23.0,11,1214.98,380.00,59.40,132.45,1,-1,-1,-1
23.0,12,878.35,244.29,42.53,81.08,1,-1,-1,-1
23.0,13,1210.64,294.82,67.03,89.16,1,-1,-1,-1
23.0,14,629.96,116.75,24.16,53.98,1,-1,-1,-1
23.0,15,1659.85,245.68,46.75,89.57,1,-1,-1,-1
23.0,17,990.00,272.48,53.57,95.33,1,-1,-1,-1
24.0,1,456.15,351.21,62.13,133.96,1,-1,-1,-1
24.0,2,1174.64,260.37,46.84,91.66,1,-1,-1,-1
24.0,3,231.15,168.63,28.82,61.28,1,-1,-1,-1
24.0,4,1248.99,182.87,40.00,79.71,1,-1,-1,-1
24.0,5,931.27,147.50,25.19,68.38,1,-1,-1,-1
24.0,6,730.39,166.46,22.91,71.45,1,-1,-1,-1
24.0,7,1136.44,426.94,70.73,169.58,1,-1,-1,-1
24.0,8,577.74,160.15,33.57,74.16,1,-1,-1,-1
24.0,9,894.86,151.94,26.42,62.71,1,-1,-1,-1
24.0,10,628.61,117.21,24.80,58.59,1,-1,-1,-1
24.0,11,1213.74,376.53,62.51,136.27,1,-1,-1,-1
24.0,12,877.45,245.26,42.04,81.67,1,-1,-1,-1
24.0,13,1208.05,294.46,74.01,91.99,1,-1,-1,-1
24.0,15,1659.10,245.75,46.73,88.74,1,-1,-1,-1
24.0,17,989.94,273.10,53.59,94.67,1,-1,-1,-1
25.0,1,455.60,351.37,61.83,133.70,1,-1,-1,-1
25.0,2,1175.58,259.99,45.80,91.64,1,-1,-1,-1
25.0,3,231.22,168.61,28.92,61.26,1,-1,-1,-1
25.0,4,1249.08,182.85,40.06,80.03,1,-1,-1,-1
25.0,5,930.88,147.47,25.82,68.45,1,-1,-1,-1
25.0,6,730.25,166.41,23.44,71.66,1,-1,-1,-1
25.0,7,1137.41,427.12,69.75,169.08,1,-1,-1,-1
25.0,8,577.62,160.14,33.87,74.48,1,-1,-1,-1
25.0,9,894.64,151.86,26.97,62.84,1,-1,-1,-1
25.0,10,628.42,117.02,25.29,58.84,1,-1,-1,-1
25.0,11,1213.38,376.87,62.75,135.90,1,-1,-1,-1
25.0,12,877.93,245.23,41.21,81.67,1,-1,-1,-1
25.0,13,1208.34,294.57,73.67,91.65,1,-1,-1,-1
25.0,15,1658.88,245.65,46.98,88.92,1,-1,-1,-1
25.0,17,989.87,273.15,53.82,94.67,1,-1,-1,-1
26.0,1,461.89,351.74,50.47,133.47,1,-1,-1,-1
26.0,2,1177.56,263.51,46.97,89.46,1,-1,-1,-1
26.0,3,228.20,168.45,29.11,61.16,1,-1,-1,-1
26.0,4,1246.58,182.96,43.05,79.79,1,-1,-1,-1
26.0,5,928.32,147.63,28.14,69.20,1,-1,-1,-1
26.0,6,727.10,166.64,26.04,70.68,1,-1,-1,-1
26.0,7,1152.88,427.05,55.61,168.21,1,-1,-1,-1
26.0,8,573.48,161.56,34.35,73.97,1,-1,-1,-1
26.0,9,893.41,152.04,25.96,63.12,1,-1,-1,-1
26.0,10,625.85,116.80,24.71,59.86,1,-1,-1,-1
26.0,11,1214.42,382.48,59.10,131.05,1,-1,-1,-1
26.0,12,875.45,246.55,46.27,80.62,1,-1,-1,-1
26.0,13,1212.51,294.71,84.74,93.63,1,-1,-1,-1
26.0,15,1657.10,245.95,48.41,90.05,1,-1,-1,-1
27.0,1,460.56,350.79,52.29,133.25,1,-1,-1,-1
27.0,2,1174.14,266.89,49.74,89.09,1,-1,-1,-1
27.0,3,225.72,168.90,28.73,61.63,1,-1,-1,-1
27.0,4,1245.36,184.05,43.53,77.70,1,-1,-1,-1
27.0,5,924.53,147.43,31.49,71.02,1,-1,-1,-1
27.0,6,725.58,166.36,29.32,71.15,1,-1,-1,-1
27.0,7,1151.48,426.66,57.11,167.88,1,-1,-1,-1
27.0,8,570.40,162.60,33.13,72.79,1,-1,-1,-1
27.0,9,893.29,151.87,23.70,63.46,1,-1,-1,-1
27.0,10,623.30,117.37,24.98,59.05,1,-1,-1,-1
27.0,11,1214.26,383.43,58.05,129.43,1,-1,-1,-1
27.0,12,891.01,245.89,36.28,81.84,1,-1,-1,-1
27.0,13,1222.32,298.02,84.70,89.20,1,-1,-1,-1
27.0,15,1658.89,245.82,46.40,88.11,1,-1,-1,-1
27.0,17,999.64,275.23,42.93,92.31,1,-1,-1,-1
28.0,1,463.92,350.35,44.80,133.64,1,-1,-1,-1
28.0,2,1178.06,270.32,45.80,86.96,1,-1,-1,-1
28.0,3,223.51,169.16,28.27,61.96,1,-1,-1,-1
